X,Data Status,Date,Partner,Offer,Leads,Exclusive Auto Converted,Exclusive Auto Pct Gross,Agent Conversion Eligible,Agent Converted,Agent Conversion Pct,Avg Rev Per Agent Conv,Avg Cost,Avg Scrub Cost,Sum Cost,Sum Scrub Cost,Average Auto Revenue,Sum Auto Revenue,Avg Agent Revenue,Sum of Agent Revenue,Avg Revenue,Sum Revenue,Avg Income,Sum Income,
Nov'22,Regular,11/1/22,Partner_02,Offer_03,25,0,0,25,9,36,18.17,3,2.25,75,56.25,0,0,6.54,163.5,6.54,163.5,4.29,107.25,
Nov'22,Regular,11/1/22,Partner_02,Offer_18,1,0,0,1,1,100,25,2,1.5,2,1.5,0,0,25,25,25,25,23.5,23.5,
Nov'22,Regular,11/1/22,Partner_02,Offer_11,12,0,0,12,3,25,31.67,3,2.25,36,27,0,0,7.92,95,7.92,95,5.67,68,
Nov'22,Regular,11/1/22,Partner_02,Offer_04,15,0,0,15,1,6.67,45,5.13,3.85,77.02,57.72,0,0,3,45,3,45,-0.85,-12.72,
Nov'22,Regular,11/1/22,Partner_02,Offer_05,44,0,0,44,7,15.91,27.81,3,2.25,132,99,0,0,4.42,194.67,4.42,194.67,2.17,95.67,
Nov'22,Regular,11/1/22,Partner_02,Offer_15,8,0,0,8,1,12.5,37.25,3,2.25,24,18,0,0,4.66,37.25,4.66,37.25,2.41,19.25,
Nov'22,Regular,11/1/22,Partner_02,Offer_16,210,20,9.52,190,42,22.11,20.94,4.25,3.19,893.1,670.35,1.57,330,4.19,879.48,5.76,"1,209.48",2.57,539.13,
Nov'22,Regular,11/1/22,Partner_02,Offer_06,267,0,0,267,67,25.09,22.48,3.08,2.31,823.61,617.28,0,0,5.64,"1,506.22",5.64,"1,506.22",3.33,888.94,
Nov'22,Regular,11/1/22,Partner_02,Offer_20,97,0,0,97,32,32.99,23.34,2,1.5,194,145.5,0,0,7.7,746.72,7.7,746.72,6.2,601.22,
Nov'22,Regular,11/1/22,Partner_02,Offer_07,10,0,0,10,1,10,32.18,2.45,1.84,24.55,18.42,0,0,3.22,32.18,3.22,32.18,1.38,13.76,
Nov'22,Regular,11/1/22,Partner_02,Offer_08,41,0,0,41,9,21.95,7.72,3,2.25,123,92.25,0,0,1.7,69.5,1.7,69.5,-0.55,-22.75,
Nov'22,Regular,11/1/22,Partner_02,Offer_17,3,0,0,3,0,0,0,8,6,24,18,0,0,0,0,0,0,-6,-18,
Nov'22,Regular,11/1/22,Partner_02,Offer_09,15,0,0,15,1,6.67,2.5,2.41,1.81,36.09,27.09,0,0,0.17,2.5,0.17,2.5,-1.64,-24.59,
Nov'22,Regular,11/1/22,Partner_03,Offer_01,64,0,0,64,9,14.06,12.61,3.27,2.45,209,156.75,0,0,1.77,113.53,1.77,113.53,-0.68,-43.22,
Nov'22,Regular,11/1/22,Partner_03,Offer_13,2,0,0,2,0,0,0,3.76,2.82,7.52,5.64,0,0,0,0,0,0,-2.82,-5.64,
Nov'22,Regular,11/1/22,Partner_03,Offer_15,55,0,0,55,8,14.55,37.25,3,2.25,165,123.75,0,0,5.42,298,5.42,298,3.17,174.25,
Nov'22,Regular,11/1/22,Partner_03,Offer_06,1,0,0,1,0,0,0,2,1.5,2,1.5,0,0,0,0,0,0,-1.5,-1.5,
Nov'22,Regular,11/1/22,Partner_03,Offer_20,9,0,0,9,2,22.22,32.18,2,1.5,18,13.5,0,0,7.15,64.36,7.15,64.36,5.65,50.86,
Nov'22,Regular,11/1/22,Partner_03,Offer_07,70,0,0,70,19,27.14,18.37,1.5,1.12,105,78.4,0,0,4.99,349.11,4.99,349.11,3.87,270.71,
Nov'22,Regular,11/1/22,Partner_03,Offer_09,7,0,0,7,0,0,0,3,2.25,21,15.75,0,0,0,0,0,0,-2.25,-15.75,
Nov'22,Regular,11/1/22,Partner_04,Offer_01,1,0,0,1,0,0,0,2.01,1.81,2.01,1.81,0,0,0,0,0,0,-1.81,-1.81,
Nov'22,Regular,11/1/22,Partner_04,Offer_03,49,0,0,49,14,28.57,19.61,2.01,1.81,98.49,88.69,0,0,5.6,274.54,5.6,274.54,3.79,185.85,
Nov'22,Regular,11/1/22,Partner_04,Offer_04,18,0,0,18,3,16.67,38.22,4.22,3.8,76.01,68.41,0,0,6.37,114.67,6.37,114.67,2.57,46.26,
Nov'22,Regular,11/1/22,Partner_04,Offer_07,4,0,0,4,0,0,0,3,2.7,12,10.8,0,0,0,0,0,0,-2.7,-10.8,
Nov'22,Regular,11/1/22,Partner_04,Offer_09,10,0,0,10,0,0,0,2.62,2.36,26.21,23.59,0,0,0,0,0,0,-2.36,-23.59,
Nov'22,Regular,11/1/22,Partner_37,Offer_01,47,0,0,47,9,19.15,23.64,5.01,5.01,235.32,235.32,0,0,4.53,212.78,4.53,212.78,-0.48,-22.54,
Nov'22,Regular,11/1/22,Partner_37,Offer_08,11,0,0,11,2,18.18,119.02,5,5,55,55,0,0,21.64,238.04,21.64,238.04,16.64,183.04,
Nov'22,Regular,11/1/22,Partner_37,Offer_09,23,0,0,23,3,13.04,53.67,5,5,115,115,0,0,7,161,7,161,2,46,
Nov'22,Regular,11/1/22,Partner_11,Offer_21,2,1,50,1,0,0,0,6,4.8,12,9.6,8,16,0,0,8,16,3.2,6.4,
Nov'22,Regular,11/1/22,Partner_11,Offer_01,43,1,2.33,42,3,7.14,38.03,5.21,4.17,224.21,179.41,0.74,32,2.65,114.08,3.4,146.08,-0.78,-33.33,
Nov'22,Regular,11/1/22,Partner_11,Offer_02,368,61,16.58,307,87,28.34,23.7,4.14,3.31,"1,523.00","1,218.40",1.42,524,5.6,"2,061.65",7.03,"2,585.65",3.72,"1,367.25",
Nov'22,Regular,11/1/22,Partner_11,Offer_04,51,1,1.96,50,9,18,40.28,4.91,3.93,250.42,200.42,0.31,16,7.11,362.5,7.42,378.5,3.49,178.08,
Nov'22,Regular,11/1/22,Partner_11,Offer_23,12,0,0,12,3,25,5,4,3.2,48,38.4,0,0,1.25,15,1.25,15,-1.95,-23.4,
Nov'22,Regular,11/1/22,Partner_11,Offer_14,1,1,100,0,0,0,0,8,6.4,8,6.4,16,16,0,0,16,16,9.6,9.6,
Nov'22,Regular,11/1/22,Partner_11,Offer_16,418,80,19.14,338,61,18.05,23.05,4.01,3.21,"1,676.54","1,341.94",3.16,"1,320.00",3.36,"1,405.90",6.52,"2,725.90",3.31,"1,383.96",
Nov'22,Regular,11/1/22,Partner_11,Offer_06,737,15,2.04,722,195,27.01,22.84,4.02,3.22,"2,963.00","2,370.40",0.33,240,6.04,"4,453.46",6.37,"4,693.46",3.15,"2,323.06",
Nov'22,Regular,11/1/22,Partner_11,Offer_20,65,0,0,65,16,24.62,31.98,4,3.2,260,208,0,0,7.87,511.6,7.87,511.6,4.67,303.6,
Nov'22,Regular,11/1/22,Partner_11,Offer_07,44,30,68.18,14,0,0,0,5.2,4.16,228.88,183.08,10.93,481,0,0,10.93,481,6.77,297.92,
Nov'22,Regular,11/1/22,Partner_11,Offer_08,7,0,0,7,0,0,0,4.64,3.71,32.5,26,0,0,0,0,0,0,-3.71,-26,
Nov'22,Regular,11/1/22,Partner_11,Offer_17,9,0,0,9,2,22.22,31.12,5,4,45,36,0,0,6.92,62.25,6.92,62.25,2.92,26.25,
Nov'22,Regular,11/1/22,Partner_11,Offer_09,9,0,0,9,0,0,0,4.01,3.21,36.09,28.89,0,0,0,0,0,0,-3.21,-28.89,
Nov'22,Regular,11/1/22,Partner_12,Offer_21,20,0,0,20,8,40,14.78,4,3.2,80,64,0,0,5.91,118.24,5.91,118.24,2.71,54.24,
Nov'22,Regular,11/1/22,Partner_12,Offer_01,16,4,25,12,0,0,0,4.31,3.45,69,55.2,4,64,0,0,4,64,0.55,8.8,
Nov'22,Regular,11/1/22,Partner_12,Offer_02,4,4,100,0,0,0,0,4.5,3.6,18,14.4,16,64,0,0,16,64,12.4,49.6,
Nov'22,Regular,11/1/22,Partner_12,Offer_06,119,0,0,119,27,22.69,22.44,4.01,3.21,477.19,381.99,0,0,5.09,605.88,5.09,605.88,1.88,223.89,
Nov'22,Regular,11/1/22,Partner_12,Offer_20,1,0,0,1,0,0,0,4,3.2,4,3.2,0,0,0,0,0,0,-3.2,-3.2,
Nov'22,Regular,11/1/22,Partner_12,Offer_07,28,8,28.57,20,0,0,0,4.11,3.29,115.08,92.08,4.57,128,0,0,4.57,128,1.28,35.92,
Nov'22,Regular,11/1/22,Partner_12,Offer_08,1,0,0,1,0,0,0,6,4.8,6,4.8,0,0,0,0,0,0,-4.8,-4.8,
Nov'22,Regular,11/1/22,Partner_12,Offer_17,2,0,0,2,0,0,0,5,4,10,8,0,0,0,0,0,0,-4,-8,
Nov'22,Regular,11/1/22,Partner_47,Offer_07,32,0,0,32,1,3.13,2.5,1.62,1.3,52,41.6,0,0,0.08,2.5,0.08,2.5,-1.22,-39.1,
Nov'22,Regular,11/1/22,Partner_47,Offer_30,12,0,0,12,2,16.67,2.5,2,1.6,24,19.2,0,0,0.42,5,0.42,5,-1.18,-14.2,
Nov'22,Regular,11/1/22,Partner_47,Offer_09,15,0,0,15,3,20,2.5,3.2,2.56,48,38.4,0,0,0.5,7.5,0.5,7.5,-2.06,-30.9,
Nov'22,Coreg,11/1/22,Partner_13,Offer_14,1,0,0,1,0,0,0,1.01,1.01,1.01,1.01,0,0,0,0,0,0,-1.01,-1.01,
Nov'22,Regular,11/1/22,Partner_15,Offer_01,7,0,0,7,3,42.86,10.53,4.43,3.1,31,21.7,0,0,4.51,31.58,4.51,31.58,1.41,9.88,
Nov'22,Regular,11/1/22,Partner_15,Offer_02,2,0,0,2,1,50,24.67,3,2.1,6,4.2,0,0,12.34,24.67,12.34,24.67,10.24,20.47,
Nov'22,Regular,11/1/22,Partner_15,Offer_04,2,2,100,0,0,0,0,11,7.7,22,15.4,22,44,0,0,22,44,14.3,28.6,
Nov'22,Regular,11/1/22,Partner_15,Offer_05,1,0,0,1,0,0,0,3,2.1,3,2.1,0,0,0,0,0,0,-2.1,-2.1,
Nov'22,Regular,11/1/22,Partner_15,Offer_06,5,0,0,5,1,20,22.44,3,2.1,15,10.5,0,0,4.49,22.44,4.49,22.44,2.39,11.94,
Nov'22,Regular,11/1/22,Partner_15,Offer_08,1,0,0,1,0,0,0,6,4.2,6,4.2,0,0,0,0,0,0,-4.2,-4.2,
Nov'22,Regular,11/1/22,Partner_15,Offer_09,12,0,0,12,3,25,21.17,3.57,2.5,42.86,30.02,0,0,5.29,63.5,5.29,63.5,2.79,33.48,
Nov'22,Regular,11/1/22,Partner_16,Offer_02,17,0,0,17,5,29.41,24.67,3,2.1,51,35.7,0,0,7.26,123.35,7.26,123.35,5.16,87.65,
Nov'22,Regular,11/1/22,Partner_16,Offer_03,46,0,0,46,12,26.09,24.88,3.79,2.66,174.44,122.24,0,0,6.49,298.5,6.49,298.5,3.83,176.26,
Nov'22,Regular,11/1/22,Partner_16,Offer_04,3,1,33.33,2,1,50,46.1,6.67,4.67,20,14,7.33,22,15.37,46.1,22.7,68.1,18.03,54.1,
Nov'22,Regular,11/1/22,Partner_16,Offer_19,2,0,0,2,0,0,0,2,1.4,4,2.8,0,0,0,0,0,0,-1.4,-2.8,
Nov'22,Regular,11/1/22,Partner_16,Offer_05,3,0,0,3,0,0,0,3.33,2.33,10,7,0,0,0,0,0,0,-2.33,-7,
Nov'22,Regular,11/1/22,Partner_16,Offer_23,1,0,0,1,0,0,0,3,2.1,3,2.1,0,0,0,0,0,0,-2.1,-2.1,
Nov'22,Regular,11/1/22,Partner_16,Offer_13,1,0,0,1,0,0,0,3,2.1,3,2.1,0,0,0,0,0,0,-2.1,-2.1,
Nov'22,Regular,11/1/22,Partner_16,Offer_16,34,2,5.88,32,4,12.5,12.94,5.18,3.62,176,123.2,0.97,33,1.52,51.78,2.49,84.78,-1.13,-38.42,
Nov'22,Regular,11/1/22,Partner_16,Offer_06,34,0,0,34,7,20.59,22.44,3.59,2.52,122.2,85.6,0,0,4.62,157.08,4.62,157.08,2.1,71.48,
Nov'22,Regular,11/1/22,Partner_16,Offer_08,1,0,0,1,0,0,0,3,2.1,3,2.1,0,0,0,0,0,0,-2.1,-2.1,
Nov'22,Regular,11/1/22,Partner_16,Offer_17,2,0,0,2,0,0,0,8,5.6,16,11.2,0,0,0,0,0,0,-5.6,-11.2,
Nov'22,Regular,11/1/22,Partner_16,Offer_09,6,0,0,6,1,16.67,11,4.33,3.03,26,18.2,0,0,1.83,11,1.83,11,-1.2,-7.2,
Nov'22,Regular,11/1/22,Partner_41,Offer_01,224,0,0,224,20,8.93,30.21,1.86,1.49,416.57,333.57,0,0,2.7,604.25,2.7,604.25,1.21,270.68,
Nov'22,Regular,11/1/22,Partner_41,Offer_04,266,0,0,266,25,9.4,39.83,1.26,1.01,334,267.6,0,0,3.74,995.68,3.74,995.68,2.74,728.08,
Nov'22,Coreg,11/1/22,Partner_41,Offer_05,436,0,0,436,49,11.24,27.42,0.75,0.6,325.86,261.56,0,0,3.08,"1,343.41",3.08,"1,343.41",2.48,"1,081.85",
Nov'22,Regular,11/1/22,Partner_41,Offer_14,1,0,0,1,0,0,0,2.01,1.61,2.01,1.61,0,0,0,0,0,0,-1.61,-1.61,
Nov'22,Coreg,11/1/22,Partner_41,Offer_07,574,0,0,574,93,16.2,25.31,0.6,0.48,343.63,275.93,0,0,4.1,"2,354.19",4.1,"2,354.19",3.62,"2,078.26",
Nov'22,Regular,11/1/22,Partner_41,Offer_09,280,0,0,280,20,7.14,46.03,1.1,0.88,307.4,246.48,0,0,3.29,920.54,3.29,920.54,2.41,674.06,
Nov'22,Regular,11/1/22,Partner_17,Offer_21,19,0,0,19,7,36.84,19.93,3.95,3.16,75.01,60.01,0,0,7.34,139.5,7.34,139.5,4.18,79.49,
Nov'22,Regular,11/1/22,Partner_17,Offer_01,37,7,18.92,30,3,10,14.54,4.93,3.94,182.37,145.87,3.03,112,1.18,43.62,4.21,155.62,0.26,9.75,
Nov'22,Regular,11/1/22,Partner_17,Offer_02,64,18,28.13,46,11,23.91,24.67,4.21,3.37,269.56,215.76,2.52,161,4.24,271.37,6.76,432.37,3.38,216.61,
Nov'22,Regular,11/1/22,Partner_17,Offer_24,1,0,0,1,1,100,14.54,4.01,3.21,4.01,3.21,0,0,14.54,14.54,14.54,14.54,11.33,11.33,
Nov'22,Regular,11/1/22,Partner_17,Offer_04,38,18,47.37,20,7,35,33.85,5.76,4.61,218.78,175.08,10.42,396,6.24,236.93,16.66,632.93,12.05,457.85,
Nov'22,Regular,11/1/22,Partner_17,Offer_05,1,0,0,1,0,0,0,3.01,2.41,3.01,2.41,0,0,0,0,0,0,-2.41,-2.41,
Nov'22,Regular,11/1/22,Partner_17,Offer_14,6,5,83.33,1,0,0,0,7.33,5.87,44,35.2,13.33,80,0,0,13.33,80,7.47,44.8,
Nov'22,Regular,11/1/22,Partner_17,Offer_07,53,41,77.36,12,2,16.67,61.18,11.82,9.45,626.25,501.01,12.51,663,2.31,122.36,14.82,785.36,5.37,284.35,
Nov'22,Regular,11/1/22,Partner_17,Offer_08,6,0,0,6,0,0,0,3.74,2.99,22.44,17.96,0,0,0,0,0,0,-2.99,-17.96,
Nov'22,Regular,11/1/22,Partner_17,Offer_32,21,21,100,0,0,0,0,9.67,7.74,203.07,162.47,23.75,498.75,0,0,23.75,498.75,16.01,336.28,
Nov'22,Regular,11/1/22,Partner_17,Offer_09,93,59,63.44,34,4,11.76,48.32,9.95,7.96,925.16,740.28,10.2,949,2.08,193.29,12.28,"1,142.29",4.32,402.01,
Nov'22,Regular,11/1/22,Partner_19,Offer_01,244,0,0,244,39,15.98,15.08,1.48,1.19,361.85,289.61,0,0,2.41,587.96,2.41,587.96,1.22,298.35,
Nov'22,Regular,11/1/22,Partner_19,Offer_07,23,0,0,23,7,30.43,17.85,2.26,1.81,52,41.6,0,0,5.43,124.93,5.43,124.93,3.62,83.33,
Nov'22,Regular,11/1/22,Partner_19,Offer_22,16,0,0,16,0,0,0,3.31,2.65,53,42.4,0,0,0,0,0,0,-2.65,-42.4,
Nov'22,Regular,11/1/22,Partner_19,Offer_09,3,0,0,3,1,33.33,13.5,4,3.2,12,9.6,0,0,4.5,13.5,4.5,13.5,1.3,3.9,
Nov'22,Regular,11/1/22,Partner_45,Offer_01,20,0,0,20,0,0,0,3.3,2.64,66,52.8,0,0,0,0,0,0,-2.64,-52.8,
Nov'22,Regular,11/1/22,Partner_45,Offer_09,50,0,0,50,1,2,32.18,2.53,2.02,126.25,101.05,0,0,0.64,32.18,0.64,32.18,-1.38,-68.87,
Nov'22,Regular,11/1/22,Partner_20,Offer_01,2,0,0,2,0,0,0,3,3,6,6,0,0,0,0,0,0,-3,-6,
Nov'22,Regular,11/1/22,Partner_20,Offer_04,40,37,92.5,3,1,33.33,45,12.6,12.6,504,504,20.35,814,1.12,45,21.48,859,8.88,355,
Nov'22,Regular,11/1/22,Partner_20,Offer_07,47,0,0,47,0,0,0,2.43,2.43,114.33,114.33,0,0,0,0,0,0,-2.43,-114.33,
Nov'22,Regular,11/1/22,Partner_20,Offer_09,287,0,0,287,29,10.1,35.57,1.04,1.04,297.48,297.48,0,0,3.59,"1,031.39",3.59,"1,031.39",2.56,733.91,
Nov'22,Coreg,11/1/22,Partner_23,Offer_28,1,0,0,1,0,0,0,0.4,0.36,0.4,0.36,0,0,0,0,0,0,-0.36,-0.36,
Nov'22,Regular,11/1/22,Partner_24,Offer_21,19,0,0,19,3,15.79,14.54,2.21,1.88,42,35.7,0,0,2.3,43.62,2.3,43.62,0.42,7.92,
Nov'22,Regular,11/1/22,Partner_24,Offer_01,150,11,7.33,139,10,7.19,29.19,3.13,2.66,469.44,399.14,1.17,176,1.95,291.86,3.12,467.86,0.46,68.72,
Nov'22,Regular,11/1/22,Partner_24,Offer_02,54,6,11.11,48,6,12.5,24.67,2.29,1.94,123.48,105.03,1.06,57,2.74,148.02,3.8,205.02,1.85,99.99,
Nov'22,Regular,11/1/22,Partner_24,Offer_03,47,0,0,47,6,12.77,31,2.01,1.71,94.47,80.37,0,0,3.96,186,3.96,186,2.25,105.63,
Nov'22,Regular,11/1/22,Partner_24,Offer_04,23,21,91.3,2,1,50,45,12.68,10.78,291.57,247.88,20.09,462,1.96,45,22.04,507,11.27,259.12,
Nov'22,Regular,11/1/22,Partner_24,Offer_12,39,0,0,39,1,2.56,11,2,1.95,78,76.2,0,0,0.28,11,0.28,11,-1.67,-65.2,
Nov'22,Regular,11/1/22,Partner_24,Offer_05,98,1,1.02,97,21,21.65,27.66,2.07,1.76,202.97,172.67,0.16,16,5.93,580.87,6.09,596.87,4.33,424.2,
Nov'22,Regular,11/1/22,Partner_24,Offer_23,9,0,0,9,3,33.33,7,4.01,3.41,36.09,30.69,0,0,2.33,21,2.33,21,-1.08,-9.69,
Nov'22,Regular,11/1/22,Partner_24,Offer_13,3,0,0,3,0,0,0,2,1.7,6,5.1,0,0,0,0,0,0,-1.7,-5.1,
Nov'22,Regular,11/1/22,Partner_24,Offer_14,4,3,75,1,0,0,0,8,6.8,32,27.2,12,48,0,0,12,48,5.2,20.8,
Nov'22,Regular,11/1/22,Partner_24,Offer_15,5,0,0,5,0,0,0,3,2.55,15,12.75,0,0,0,0,0,0,-2.55,-12.75,
Nov'22,Regular,11/1/22,Partner_24,Offer_16,58,0,0,58,9,15.52,23.39,4.09,3.48,237.21,201.66,0,0,3.63,210.51,3.63,210.51,0.15,8.85,
Nov'22,Regular,11/1/22,Partner_24,Offer_06,64,2,3.13,62,22,35.48,23.47,2.1,1.79,134.62,114.52,0.5,32,8.07,516.24,8.57,548.24,6.78,433.72,
Nov'22,Regular,11/1/22,Partner_24,Offer_20,59,0,0,59,12,20.34,37.12,4,3.4,236,200.6,0,0,7.55,445.44,7.55,445.44,4.15,244.84,
Nov'22,Regular,11/1/22,Partner_24,Offer_07,100,3,3,97,18,18.56,37.9,3.01,2.56,301.4,255.78,0.48,48,6.82,682.16,7.3,730.16,4.74,474.38,
Nov'22,Regular,11/1/22,Partner_24,Offer_08,5,0,0,5,0,0,0,2.1,1.78,10.5,8.9,0,0,0,0,0,0,-1.78,-8.9,
Nov'22,Regular,11/1/22,Partner_24,Offer_22,2,0,0,2,1,50,14.54,6,5.1,12,10.2,0,0,7.27,14.54,7.27,14.54,2.17,4.34,
Nov'22,Regular,11/1/22,Partner_24,Offer_09,108,1,0.93,107,16,14.95,35.32,2.73,2.32,294.48,250.28,0.16,17,5.23,565.11,5.39,582.11,3.07,331.83,
Nov'22,Regular,11/1/22,Partner_25,Offer_21,12,0,0,12,1,8.33,27.54,2.42,2.05,29,24.65,0,0,2.29,27.54,2.29,27.54,0.24,2.89,
Nov'22,Regular,11/1/22,Partner_25,Offer_01,74,0,0,74,9,12.16,19.47,3.09,2.63,228.8,194.82,0,0,2.37,175.22,2.37,175.22,-0.26,-19.6,
Nov'22,Regular,11/1/22,Partner_25,Offer_02,65,2,3.08,63,6,9.52,23.93,2.27,1.93,147.39,125.34,0.09,6,2.21,143.56,2.3,149.56,0.37,24.22,
Nov'22,Regular,11/1/22,Partner_25,Offer_24,9,0,0,9,0,0,0,4,3.4,36,30.6,0,0,0,0,0,0,-3.4,-30.6,
Nov'22,Regular,11/1/22,Partner_25,Offer_29,3,3,100,0,0,0,0,6,5.1,18,15.3,5,15,0,0,5,15,-0.1,-0.3,
Nov'22,Regular,11/1/22,Partner_25,Offer_04,59,0,0,59,7,11.86,45,4.01,3.41,236.59,201.19,0,0,5.34,315,5.34,315,1.93,113.81,
Nov'22,Regular,11/1/22,Partner_25,Offer_19,21,0,0,21,3,14.29,27.81,2.21,1.88,46.41,39.48,0,0,3.97,83.43,3.97,83.43,2.09,43.95,
Nov'22,Regular,11/1/22,Partner_25,Offer_05,32,0,0,32,9,28.13,27.81,2.01,1.71,64.32,54.72,0,0,7.82,250.29,7.82,250.29,6.11,195.57,
Nov'22,Regular,11/1/22,Partner_25,Offer_23,5,0,0,5,0,0,0,2.21,1.88,11.04,9.39,0,0,0,0,0,0,-1.88,-9.39,
Nov'22,Regular,11/1/22,Partner_25,Offer_13,2,0,0,2,0,0,0,2,1.7,4,3.4,0,0,0,0,0,0,-1.7,-3.4,
Nov'22,Regular,11/1/22,Partner_25,Offer_15,17,0,0,17,1,5.88,37.25,3,2.55,51,43.35,0,0,2.19,37.25,2.19,37.25,-0.36,-6.1,
Nov'22,Regular,11/1/22,Partner_25,Offer_16,59,0,0,59,14,23.73,23.39,2.75,2.33,162,137.7,0,0,5.55,327.46,5.55,327.46,3.22,189.76,
Nov'22,Regular,11/1/22,Partner_25,Offer_06,37,0,0,37,12,32.43,22.44,3.01,2.56,111.37,94.72,0,0,7.28,269.28,7.28,269.28,4.72,174.56,
Nov'22,Regular,11/1/22,Partner_25,Offer_20,46,0,0,46,4,8.7,43.43,2.49,2.11,114.35,97.25,0,0,3.78,173.72,3.78,173.72,1.66,76.47,
Nov'22,Regular,11/1/22,Partner_25,Offer_07,39,0,0,39,0,0,0,3.14,2.67,122.34,104.04,0,0,0,0,0,0,-2.67,-104.04,
Nov'22,Regular,11/1/22,Partner_25,Offer_08,2,0,0,2,0,0,0,2,1.7,4,3.4,0,0,0,0,0,0,-1.7,-3.4,
Nov'22,Regular,11/1/22,Partner_25,Offer_22,1,0,0,1,0,0,0,4,3.4,4,3.4,0,0,0,0,0,0,-3.4,-3.4,
Nov'22,Regular,11/1/22,Partner_25,Offer_17,3,0,0,3,0,0,0,3,2.55,9,7.65,0,0,0,0,0,0,-2.55,-7.65,
Nov'22,Regular,11/1/22,Partner_25,Offer_09,37,0,0,37,1,2.7,13,2.76,2.35,102.23,86.93,0,0,0.35,13,0.35,13,-2,-73.93,
Nov'22,Regular,11/1/22,Partner_26,Offer_01,7,7,100,0,0,0,0,8,5.6,56,39.2,16,112,0,0,16,112,10.4,72.8,
Nov'22,Regular,11/1/22,Partner_26,Offer_02,4,4,100,0,0,0,0,7,4.9,28,19.6,16,64,0,0,16,64,11.1,44.4,
Nov'22,Regular,11/1/22,Partner_26,Offer_04,2,1,50,1,1,100,45,11,7.7,22,15.4,11,22,22.5,45,33.5,67,25.8,51.6,
Nov'22,Regular,11/1/22,Partner_26,Offer_14,1,1,100,0,0,0,0,9,6.3,9,6.3,16,16,0,0,16,16,9.7,9.7,
Nov'22,Regular,11/1/22,Partner_26,Offer_16,2,2,100,0,0,0,0,7,4.9,14,9.8,16.5,33,0,0,16.5,33,11.6,23.2,
Nov'22,Regular,11/1/22,Partner_26,Offer_06,140,0,0,140,38,27.14,22.3,6,4.2,840,588,0,0,6.05,847.38,6.05,847.38,1.85,259.38,
Nov'22,Regular,11/1/22,Partner_26,Offer_08,1,1,100,0,0,0,0,8,5.6,8,5.6,16,16,0,0,16,16,10.4,10.4,
Nov'22,Regular,11/1/22,Partner_26,Offer_17,2,0,0,2,1,50,2.5,9,6.3,18,12.6,0,0,1.25,2.5,1.25,2.5,-5.05,-10.1,
Nov'22,Regular,11/1/22,Partner_26,Offer_32,1,0,0,1,1,100,60,7.01,4.91,7.01,4.91,0,0,60,60,60,60,55.09,55.09,
Nov'22,Regular,11/1/22,Partner_26,Offer_09,2,2,100,0,0,0,0,11,7.7,22,15.4,16,32,0,0,16,32,8.3,16.6,
Nov'22,Regular,11/1/22,Partner_27,Offer_21,40,0,0,40,11,27.5,13.24,3.13,2.19,125.17,87.67,0,0,3.64,145.68,3.64,145.68,1.45,58.01,
Nov'22,Regular,11/1/22,Partner_27,Offer_01,161,17,10.56,144,15,10.42,37.71,3.29,2.3,528.9,370.5,1.69,272,3.51,565.72,5.2,837.72,2.9,467.22,
Nov'22,Regular,11/1/22,Partner_27,Offer_02,373,20,5.36,353,84,23.8,24.22,3.07,2.15,"1,146.13",803.35,0.23,86,5.45,"2,034.21",5.68,"2,120.21",3.53,"1,316.86",
Nov'22,Regular,11/1/22,Partner_27,Offer_03,800,1,0.13,799,121,15.14,25.96,3.01,2.11,"2,409.99","1,689.39",0.02,16,3.93,"3,141.70",3.95,"3,157.70",1.84,"1,468.31",
Nov'22,Regular,11/1/22,Partner_27,Offer_11,57,0,0,57,13,22.81,16.35,3.01,2.11,171.57,120.27,0,0,3.73,212.5,3.73,212.5,1.62,92.23,
Nov'22,Regular,11/1/22,Partner_27,Offer_04,143,2,1.4,141,26,18.44,42.06,4.85,3.4,693.33,485.73,0.22,32,7.65,"1,093.50",7.87,"1,125.50",4.47,639.77,
Nov'22,Regular,11/1/22,Partner_27,Offer_05,164,0,0,164,21,12.8,27.01,3,2.1,492,344.4,0,0,3.46,567.2,3.46,567.2,1.36,222.8,
Nov'22,Regular,11/1/22,Partner_27,Offer_13,8,0,0,8,3,37.5,22.07,3,2.1,24,16.8,0,0,8.28,66.22,8.28,66.22,6.18,49.42,
Nov'22,Regular,11/1/22,Partner_27,Offer_14,32,5,15.63,27,3,11.11,10.88,4.47,3.13,143,100.1,2.5,80,1.02,32.65,3.52,112.65,0.39,12.55,
Nov'22,Regular,11/1/22,Partner_27,Offer_15,201,0,0,201,34,16.92,36.23,3,2.1,603,422.1,0,0,6.13,"1,231.75",6.13,"1,231.75",4.03,809.65,
Nov'22,Regular,11/1/22,Partner_27,Offer_16,121,0,0,121,22,18.18,23.39,3.38,2.37,409.23,286.53,0,0,4.25,514.58,4.25,514.58,1.88,228.05,
Nov'22,Regular,11/1/22,Partner_27,Offer_06,756,8,1.06,748,165,22.06,22.53,3.42,2.39,"2,583.29","1,809.89",0.17,128,4.92,"3,716.78",5.09,"3,844.78",2.69,"2,034.89",
Nov'22,Regular,11/1/22,Partner_27,Offer_20,21,1,4.76,20,1,5,5,3.1,2.17,65,45.5,0.76,16,0.24,5,1,21,-1.17,-24.5,
